Year,State,County,HAI,Operative_Procedure,Facility_ID,Facility_Name,Hospital_Category_RiskAdjustment,Facility_Type,Procedure_Count,Infections_Reported,Infections_Predicted,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,Met_2020_Goal,Notes
2021,California,San Bernardino,Surgical Site Infections (SSI),Thoracic surgery,240000027,Loma Linda University Medical Center,Acute Care Hospital,Major Teaching,5,0,0.14,,,,,,
2021,California,Inyo,Surgical Site Infections (SSI),All procedures,240000037,Northern Inyo Hospital,Critical Access Hospital,Critical Access,8,0,0.01,,,,,,
2021,California,Inyo,Surgical Site Infections (SSI),Appendix surgery,240000037,Northern Inyo Hospital,Critical Access Hospital,Critical Access,8,0,0.01,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),All procedures,240000046,Redlands Community Hospital,Acute Care Hospital,"Community, 125-250 Beds",2,0,0.01,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Cesarean section,240000046,Redlands Community Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0,0,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Spinal fusion,240000046,Redlands Community Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.01,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),All procedures,240000053,San Antonio Regional Hospital,Acute Care Hospital,"Community, >250 Beds",43,0,0.17,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgery,240000053,San Antonio Regional Hospital,Acute Care Hospital,"Community, >250 Beds",35,0,0.15,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),240000053,San Antonio Regional Hospital,Acute Care Hospital,"Community, >250 Beds",1,0,0,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Gallbladder surgery,240000053,San Antonio Regional Hospital,Acute Care Hospital,"Community, >250 Beds",2,0,0,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Laminectomy,240000053,San Antonio Regional Hospital,Acute Care Hospital,"Community, >250 Beds",2,0,0.01,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Rectal surgery,240000053,San Antonio Regional Hospital,Acute Care Hospital,"Community, >250 Beds",1,0,0,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Thoracic surgery,240000053,San Antonio Regional Hospital,Acute Care Hospital,"Community, >250 Beds",2,0,0,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),All procedures,240000054,Victor Valley Global Medical Center,Acute Care Hospital,"Community, <125 Beds",7,0,0.01,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgery,240000054,Victor Valley Global Medical Center,Acute Care Hospital,"Community, <125 Beds",1,0,0,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Cesarean section,240000054,Victor Valley Global Medical Center,Acute Care Hospital,"Community, <125 Beds",5,0,0.01,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Gallbladder surgery,240000054,Victor Valley Global Medical Center,Acute Care Hospital,"Community, <125 Beds",1,0,0,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),All procedures,240000082,Community Hospital of San Bernardino,Acute Care Hospital,"Community, >250 Beds",55,0,0.22,0,0,16.77,Same,Yes,¥ See Data Dictionary
2021,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgery,240000082,Community Hospital of San Bernardino,Acute Care Hospital,"Community, >250 Beds",44,0,0.19,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Cesarean section,240000082,Community Hospital of San Bernardino,Acute Care Hospital,"Community, >250 Beds",8,0,0.01,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Colon surgery,240000082,Community Hospital of San Bernardino,Acute Care Hospital,"Community, >250 Beds",1,0,0.02,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Gallbladder surgery,240000082,Community Hospital of San Bernardino,Acute Care Hospital,"Community, >250 Beds",2,0,0,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),All procedures,240000100,Arrowhead Regional Medical Center,Acute Care Hospital,Major Teaching,44,1,0.33,3.01,0.08,16.78,Same,No,¥ See Data Dictionary
2021,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgery,240000100,Arrowhead Regional Medical Center,Acute Care Hospital,Major Teaching,31,1,0.11,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Cesarean section,240000100,Arrowhead Regional Medical Center,Acute Care Hospital,Major Teaching,3,0,0,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Colon surgery,240000100,Arrowhead Regional Medical Center,Acute Care Hospital,Major Teaching,1,0,0.11,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),240000100,Arrowhead Regional Medical Center,Acute Care Hospital,Major Teaching,2,0,0.06,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Gallbladder surgery,240000100,Arrowhead Regional Medical Center,Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Rectal surgery,240000100,Arrowhead Regional Medical Center,Acute Care Hospital,Major Teaching,2,0,0.01,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Small bowel surgery,240000100,Arrowhead Regional Medical Center,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Spinal fusion,240000100,Arrowhead Regional Medical Center,Acute Care Hospital,Major Teaching,2,0,0.04,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Thoracic surgery,240000100,Arrowhead Regional Medical Center,Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),All procedures,240000103,St. Bernardine Medical Center,Acute Care Hospital,Major Teaching,18,0,0.08,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgery,240000103,St. Bernardine Medical Center,Acute Care Hospital,Major Teaching,13,0,0.07,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),240000103,St. Bernardine Medical Center,Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Gallbladder surgery,240000103,St. Bernardine Medical Center,Acute Care Hospital,Major Teaching,4,0,0,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),All procedures,240000104,"Providence St. Mary Medical Center, Apple Valley",Acute Care Hospital,Major Teaching,38,0,0.25,0,0,14.7,Same,Yes,¥ See Data Dictionary
2021,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgery,240000104,"Providence St. Mary Medical Center, Apple Valley",Acute Care Hospital,Major Teaching,25,0,0.15,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Cesarean section,240000104,"Providence St. Mary Medical Center, Apple Valley",Acute Care Hospital,Major Teaching,2,0,0,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Colon surgery,240000104,"Providence St. Mary Medical Center, Apple Valley",Acute Care Hospital,Major Teaching,2,0,0.07,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),240000104,"Providence St. Mary Medical Center, Apple Valley",Acute Care Hospital,Major Teaching,8,0,0.03,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Gallbladder surgery,240000104,"Providence St. Mary Medical Center, Apple Valley",Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),All procedures,240001330,Desert Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",3,0,0,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Appendix surgery,240001330,Desert Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",2,0,0,,,,,,
2021,California,San Bernardino,Surgical Site Infections (SSI),Cesarean section,240001330,Desert Valley Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0,0,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),All procedures,250000006,Corona Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,250000006,Corona Regional Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1,0,0,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),All procedures,250000008,Desert Regional Medical Center,Acute Care Hospital,Major Teaching,34,0,0.18,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,250000008,Desert Regional Medical Center,Acute Care Hospital,Major Teaching,26,0,0.12,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",250000008,Desert Regional Medical Center,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Cardiac surgery,250000008,Desert Regional Medical Center,Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),250000008,Desert Regional Medical Center,Acute Care Hospital,Major Teaching,2,0,0.01,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Gallbladder surgery,250000008,Desert Regional Medical Center,Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Laminectomy,250000008,Desert Regional Medical Center,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Spinal fusion,250000008,Desert Regional Medical Center,Acute Care Hospital,Major Teaching,1,0,0.04,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Thoracic surgery,250000008,Desert Regional Medical Center,Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),All procedures,250000011,Eisenhower Medical Center,Acute Care Hospital,Major Teaching,43,0,0.13,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,250000011,Eisenhower Medical Center,Acute Care Hospital,Major Teaching,38,0,0.12,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),250000011,Eisenhower Medical Center,Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Gallbladder surgery,250000011,Eisenhower Medical Center,Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Rectal surgery,250000011,Eisenhower Medical Center,Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Small bowel surgery,250000011,Eisenhower Medical Center,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Thoracic surgery,250000011,Eisenhower Medical Center,Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),All procedures,250000017,John F. Kennedy Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",30,0,0.03,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,250000017,John F. Kennedy Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",21,0,0.01,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Cesarean section,250000017,John F. Kennedy Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",4,0,0.01,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),250000017,John F. Kennedy Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",2,0,0.01,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Gallbladder surgery,250000017,John F. Kennedy Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0,0,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Thoracic surgery,250000017,John F. Kennedy Memorial Hospital,Acute Care Hospital,"Community, 125-250 Beds",2,0,0,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),All procedures,250000042,Palo Verde Hospital,Acute Care Hospital,"Community, <125 Beds",5,0,0.01,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,250000042,Palo Verde Hospital,Acute Care Hospital,"Community, <125 Beds",2,0,0,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Cesarean section,250000042,Palo Verde Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),250000042,Palo Verde Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Gallbladder surgery,250000042,Palo Verde Hospital,Acute Care Hospital,"Community, <125 Beds",1,0,0,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),All procedures,250000044,Doctors Hospital of Riverside,Acute Care Hospital,"Community, 125-250 Beds",2,0,0,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Cesarean section,250000044,Doctors Hospital of Riverside,Acute Care Hospital,"Community, 125-250 Beds",2,0,0,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),All procedures,250000049,Riverside Community Hospital,Acute Care Hospital,Major Teaching,48,1,0.24,4.15,0.11,23.12,Same,No,¥ See Data Dictionary
2021,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,250000049,Riverside Community Hospital,Acute Care Hospital,Major Teaching,26,0,0.11,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",250000049,Riverside Community Hospital,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Cesarean section,250000049,Riverside Community Hospital,Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Colon surgery,250000049,Riverside Community Hospital,Acute Care Hospital,Major Teaching,2,0,0.06,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),250000049,Riverside Community Hospital,Acute Care Hospital,Major Teaching,8,1,0.03,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Gallbladder surgery,250000049,Riverside Community Hospital,Acute Care Hospital,Major Teaching,1,0,0,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Laminectomy,250000049,Riverside Community Hospital,Acute Care Hospital,Major Teaching,1,0,0.01,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Small bowel surgery,250000049,Riverside Community Hospital,Acute Care Hospital,Major Teaching,3,0,0.02,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Spinal fusion,250000049,Riverside Community Hospital,Acute Care Hospital,Major Teaching,2,0,0.01,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Thoracic surgery,250000049,Riverside Community Hospital,Acute Care Hospital,Major Teaching,3,0,0,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),All procedures,250000050,Riverside University Health System - Medical Center,Acute Care Hospital,Major Teaching,94,0,1.44,0,0,2.09,Same,Yes,
2021,California,Riverside,Surgical Site Infections (SSI),Appendix surgery,250000050,Riverside University Health System - Medical Center,Acute Care Hospital,Major Teaching,63,0,0.5,0,0,7.42,Same,Yes,¥ See Data Dictionary
2021,California,Riverside,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",250000050,Riverside University Health System - Medical Center,Acute Care Hospital,Major Teaching,2,0,0.3,0,0,12.3,Same,Yes,¥ See Data Dictionary
2021,California,Riverside,Surgical Site Infections (SSI),Cesarean section,250000050,Riverside University Health System - Medical Center,Acute Care Hospital,Major Teaching,6,0,0.02,,,,,,
2021,California,Riverside,Surgical Site Infections (SSI),Colon surgery,250000050,Riverside University Health System - Medical Center,Acute Care Hospital,Major Teaching,3,0,0.34,0,0,10.76,Same,Yes,¥ See Data Dictionary
2021,California,Riverside,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),250000050,Riverside University Health System - Medical Center,Acute Care Hospital,Major Teaching,8,0,0.21,0,0,17.32,Same,Yes,¥ See Data Dictionary
2021,California,Riverside,Surgical Site Infections (SSI),Gallbladder surgery,250000050,Riverside University Health System - Medical Center,Acute Care Hospital,Major Teaching,9,0,0.01,,,,,,
