Year,State,County,HAI,Operative_Procedure,Facility_ID,Facility_Name,Hospital_Category_RiskAdjustment,Facility_Type,Procedure_Count,Infections_Reported,Infections_Predicted,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,Met_2020_Goal,SIR_2015,Notes
2021,California,Contra Costa,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),140000016,Sutter Delta Medical Center,Acute Care Hospital,"Community, 125-250 Beds",44,0,0.32,0,0,11.56,Same,Yes,0,¥ See Data Dictionary
2021,California,Contra Costa,Surgical Site Infections (SSI),Gallbladder surgery,140000016,Sutter Delta Medical Center,Acute Care Hospital,"Community, 125-250 Beds",104,0,0.21,0,0,17.57,Same,Yes,0,¥ See Data Dictionary
2021,California,Contra Costa,Surgical Site Infections (SSI),Gastric surgery,140000016,Sutter Delta Medical Center,Acute Care Hospital,"Community, 125-250 Beds",10,0,0.14,,,,,,,
2021,California,Contra Costa,Surgical Site Infections (SSI),Hip prosthesis,140000016,Sutter Delta Medical Center,Acute Care Hospital,"Community, 125-250 Beds",36,0,0.27,0,0,13.46,Same,Yes,0,¥ See Data Dictionary
2021,California,Contra Costa,Surgical Site Infections (SSI),"Hysterectomy, vaginal",140000016,Sutter Delta Medical Center,Acute Care Hospital,"Community, 125-250 Beds",2,0,0.01,,,,,,,
2021,California,Contra Costa,Surgical Site Infections (SSI),Kidney surgery,140000016,Sutter Delta Medical Center,Acute Care Hospital,"Community, 125-250 Beds",3,0,0.01,,,,,,,
2021,California,Contra Costa,Surgical Site Infections (SSI),Knee prosthesis,140000016,Sutter Delta Medical Center,Acute Care Hospital,"Community, 125-250 Beds",28,0,0.14,,,,,,,
2021,California,Contra Costa,Surgical Site Infections (SSI),Open reduction of fracture,140000016,Sutter Delta Medical Center,Acute Care Hospital,"Community, 125-250 Beds",44,0,0.28,0,0,12.99,Same,Yes,0,¥ See Data Dictionary
2021,California,Contra Costa,Surgical Site Infections (SSI),Ovarian surgery,140000016,Sutter Delta Medical Center,Acute Care Hospital,"Community, 125-250 Beds",5,0,0,,,,,,,
2021,California,Contra Costa,Surgical Site Infections (SSI),Pacemaker surgery,140000016,Sutter Delta Medical Center,Acute Care Hospital,"Community, 125-250 Beds",47,0,0.08,,,,,,,
2021,California,Contra Costa,Surgical Site Infections (SSI),Rectal surgery,140000016,Sutter Delta Medical Center,Acute Care Hospital,"Community, 125-250 Beds",5,0,0.08,,,,,,,
2021,California,Contra Costa,Surgical Site Infections (SSI),Small bowel surgery,140000016,Sutter Delta Medical Center,Acute Care Hospital,"Community, 125-250 Beds",23,1,0.43,2.35,0.06,13.08,Same,No,0,¥ See Data Dictionary
2021,California,Contra Costa,Surgical Site Infections (SSI),Spleen surgery,140000016,Sutter Delta Medical Center,Acute Care Hospital,"Community, 125-250 Beds",2,0,0.02,,,,,,,
2021,California,Contra Costa,Surgical Site Infections (SSI),Thoracic surgery,140000016,Sutter Delta Medical Center,Acute Care Hospital,"Community, 125-250 Beds",38,0,0.08,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),All procedures,140000034,Highland Hospital,Acute Care Hospital,Major Teaching,1181,29,13.6,2.13,1.46,3.02,Worse,No,,
2021,California,Alameda,Surgical Site Infections (SSI),Appendix surgery,140000034,Highland Hospital,Acute Care Hospital,Major Teaching,72,1,0.25,4.03,0.1,22.47,Same,No,4.98,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",140000034,Highland Hospital,Acute Care Hospital,Major Teaching,14,0,0.36,0,0,10.25,Same,Yes,0,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Cardiac surgery,140000034,Highland Hospital,Acute Care Hospital,Major Teaching,5,0,0.03,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Cesarean section,140000034,Highland Hospital,Acute Care Hospital,Major Teaching,3,1,0.01,,,,,,0,
2021,California,Alameda,Surgical Site Infections (SSI),Colon surgery,140000034,Highland Hospital,Acute Care Hospital,Major Teaching,89,9,4.01,2.25,1.1,4.12,Worse,No,2.33,
2021,California,Alameda,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),140000034,Highland Hospital,Acute Care Hospital,Major Teaching,193,5,1.86,2.7,0.99,5.97,Same,No,0,
2021,California,Alameda,Surgical Site Infections (SSI),Gallbladder surgery,140000034,Highland Hospital,Acute Care Hospital,Major Teaching,132,1,0.35,2.83,0.07,15.74,Same,No,0,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Gastric surgery,140000034,Highland Hospital,Acute Care Hospital,Major Teaching,37,0,0.67,0,0,5.52,Same,Yes,2.05,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Hip prosthesis,140000034,Highland Hospital,Acute Care Hospital,Major Teaching,34,0,0.29,0,0,12.63,Same,Yes,0,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),"Hysterectomy, abdominal",140000034,Highland Hospital,Acute Care Hospital,Major Teaching,26,0,0.22,0,0,17.16,Same,Yes,0,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),"Hysterectomy, vaginal",140000034,Highland Hospital,Acute Care Hospital,Major Teaching,2,0,0.02,,,,,,0,
2021,California,Alameda,Surgical Site Infections (SSI),Kidney surgery,140000034,Highland Hospital,Acute Care Hospital,Major Teaching,35,0,0.12,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Knee prosthesis,140000034,Highland Hospital,Acute Care Hospital,Major Teaching,8,0,0.14,,,,,,5.67,
2021,California,Alameda,Surgical Site Infections (SSI),Laminectomy,140000034,Highland Hospital,Acute Care Hospital,Major Teaching,29,0,0.09,,,,,,0,
2021,California,Alameda,Surgical Site Infections (SSI),Open reduction of fracture,140000034,Highland Hospital,Acute Care Hospital,Major Teaching,239,4,2.26,1.77,0.56,4.27,Same,No,3.71,
2021,California,Alameda,Surgical Site Infections (SSI),Ovarian surgery,140000034,Highland Hospital,Acute Care Hospital,Major Teaching,31,0,0.03,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Rectal surgery,140000034,Highland Hospital,Acute Care Hospital,Major Teaching,25,0,0.55,0,0,6.74,Same,Yes,,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Small bowel surgery,140000034,Highland Hospital,Acute Care Hospital,Major Teaching,75,6,1.51,3.97,1.61,8.27,Worse,No,3.22,
2021,California,Alameda,Surgical Site Infections (SSI),Spinal fusion,140000034,Highland Hospital,Acute Care Hospital,Major Teaching,59,1,0.47,2.14,0.05,11.93,Same,No,0,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Spleen surgery,140000034,Highland Hospital,Acute Care Hospital,Major Teaching,14,0,0.13,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Thoracic surgery,140000034,Highland Hospital,Acute Care Hospital,Major Teaching,59,1,0.26,3.82,0.1,21.27,Same,No,,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),All procedures,140000041,St Rose Hospital,Acute Care Hospital,"Community, 125-250 Beds",568,5,3.2,1.56,0.57,3.46,Same,No,,
2021,California,Alameda,Surgical Site Infections (SSI),Appendix surgery,140000041,St Rose Hospital,Acute Care Hospital,"Community, 125-250 Beds",48,0,0.15,,,,,,0,
2021,California,Alameda,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",140000041,St Rose Hospital,Acute Care Hospital,"Community, 125-250 Beds",3,0,0.02,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Cesarean section,140000041,St Rose Hospital,Acute Care Hospital,"Community, 125-250 Beds",98,0,0.08,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Colon surgery,140000041,St Rose Hospital,Acute Care Hospital,"Community, 125-250 Beds",14,2,0.27,7.35,0.89,26.56,Same,No,0,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),140000041,St Rose Hospital,Acute Care Hospital,"Community, 125-250 Beds",46,0,0.17,,,,,,0,
2021,California,Alameda,Surgical Site Infections (SSI),Gallbladder surgery,140000041,St Rose Hospital,Acute Care Hospital,"Community, 125-250 Beds",76,0,0.15,,,,,,4.17,
2021,California,Alameda,Surgical Site Infections (SSI),Gastric surgery,140000041,St Rose Hospital,Acute Care Hospital,"Community, 125-250 Beds",8,0,0.19,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Hip prosthesis,140000041,St Rose Hospital,Acute Care Hospital,"Community, 125-250 Beds",47,1,0.59,1.7,0.04,9.49,Same,No,1.4,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),"Hysterectomy, abdominal",140000041,St Rose Hospital,Acute Care Hospital,"Community, 125-250 Beds",5,0,0.03,,,,,,0,
2021,California,Alameda,Surgical Site Infections (SSI),"Hysterectomy, vaginal",140000041,St Rose Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0,0,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Knee prosthesis,140000041,St Rose Hospital,Acute Care Hospital,"Community, 125-250 Beds",136,2,0.83,2.42,0.29,8.73,Same,No,1.21,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Laminectomy,140000041,St Rose Hospital,Acute Care Hospital,"Community, 125-250 Beds",14,0,0.04,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Open reduction of fracture,140000041,St Rose Hospital,Acute Care Hospital,"Community, 125-250 Beds",31,0,0.16,,,,,,3.06,
2021,California,Alameda,Surgical Site Infections (SSI),Ovarian surgery,140000041,St Rose Hospital,Acute Care Hospital,"Community, 125-250 Beds",5,0,0,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Pacemaker surgery,140000041,St Rose Hospital,Acute Care Hospital,"Community, 125-250 Beds",2,0,0,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Rectal surgery,140000041,St Rose Hospital,Acute Care Hospital,"Community, 125-250 Beds",4,0,0.08,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Small bowel surgery,140000041,St Rose Hospital,Acute Care Hospital,"Community, 125-250 Beds",15,0,0.28,0,0,13.37,Same,Yes,0,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Spinal fusion,140000041,St Rose Hospital,Acute Care Hospital,"Community, 125-250 Beds",14,0,0.14,,,,,,3.33,
2021,California,Alameda,Surgical Site Infections (SSI),Spleen surgery,140000041,St Rose Hospital,Acute Care Hospital,"Community, 125-250 Beds",1,0,0.01,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),All procedures,140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",2533,11,10.63,1.04,0.54,1.8,Same,No,,
2021,California,Alameda,Surgical Site Infections (SSI),Appendix surgery,140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",99,0,0.43,0,0,8.5,Same,Yes,0,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",3,0,0.03,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Cardiac surgery,140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",63,0,0.44,0,0,8.48,Same,Yes,,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Cesarean section,140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",448,0,0.39,0,0,9.41,Same,Yes,0,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Colon surgery,140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",69,3,1.28,2.35,0.6,6.4,Same,No,0.59,
2021,California,Alameda,Surgical Site Infections (SSI),"Coronary bypass,chest and donor incisions",140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",109,0,0.89,0,0,4.15,Same,Yes,,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),"Coronary bypass,chest incision only",140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",6,0,0.05,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",50,0,0.3,0,0,12.42,Same,Yes,2.65,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Gallbladder surgery,140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",63,2,0.2,9.95,1.21,35.94,Worse,No,3.28,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Gastric surgery,140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",14,0,0.12,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Hip prosthesis,140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",387,0,1.82,0,0,1.65,Same,Yes,1.42,
2021,California,Alameda,Surgical Site Infections (SSI),"Hysterectomy, abdominal",140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",38,0,0.26,0,0,14.24,Same,Yes,0,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Kidney surgery,140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",6,0,0.02,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Knee prosthesis,140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",715,3,1.66,1.8,0.46,4.91,Same,No,0.89,
2021,California,Alameda,Surgical Site Infections (SSI),Laminectomy,140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",120,0,0.52,0,0,7.16,Same,Yes,2.08,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Open reduction of fracture,140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",79,2,0.45,4.45,0.54,16.09,Same,No,2.89,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Ovarian surgery,140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",20,0,0.01,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Pacemaker surgery,140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",75,0,0.12,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Rectal surgery,140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",9,0,0.17,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Small bowel surgery,140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",19,1,0.36,2.82,0.07,15.7,Same,No,1.21,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Spinal fusion,140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",110,0,1.02,0,0,2.94,Same,Yes,1.2,
2021,California,Alameda,Surgical Site Infections (SSI),Thoracic surgery,140000118,Washington Hospital,Acute Care Hospital,"Community, >250 Beds",31,0,0.11,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),All procedures,140000183,Eden Medical Center,Acute Care Hospital,"Community, 125-250 Beds",1617,5,9.37,0.53,0.2,1.18,Same,Yes,,
2021,California,Alameda,Surgical Site Infections (SSI),Appendix surgery,140000183,Eden Medical Center,Acute Care Hospital,"Community, 125-250 Beds",84,0,0.23,0,0,16.25,Same,Yes,,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),"Bile duct, liver or pancreatic surgery",140000183,Eden Medical Center,Acute Care Hospital,"Community, 125-250 Beds",5,0,0.11,,,,,,0,
2021,California,Alameda,Surgical Site Infections (SSI),Cardiac surgery,140000183,Eden Medical Center,Acute Care Hospital,"Community, 125-250 Beds",9,0,0.04,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Cesarean section,140000183,Eden Medical Center,Acute Care Hospital,"Community, 125-250 Beds",245,0,0.26,0,0,14.41,Same,Yes,0,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Colon surgery,140000183,Eden Medical Center,Acute Care Hospital,"Community, 125-250 Beds",59,0,1.72,0,0,1.74,Same,Yes,0.42,
2021,California,Alameda,Surgical Site Infections (SSI),Exploratory abdominal surgery (laparotomy),140000183,Eden Medical Center,Acute Care Hospital,"Community, 125-250 Beds",130,1,0.92,1.09,0.03,6.06,Same,No,0,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Gallbladder surgery,140000183,Eden Medical Center,Acute Care Hospital,"Community, 125-250 Beds",165,0,0.52,0,0,7.07,Same,Yes,2.15,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Gastric surgery,140000183,Eden Medical Center,Acute Care Hospital,"Community, 125-250 Beds",13,0,0.26,0,0,14.08,Same,Yes,0,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Hip prosthesis,140000183,Eden Medical Center,Acute Care Hospital,"Community, 125-250 Beds",61,1,0.32,3.13,0.08,17.41,Same,No,0,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),"Hysterectomy, abdominal",140000183,Eden Medical Center,Acute Care Hospital,"Community, 125-250 Beds",24,0,0.13,,,,,,0,
2021,California,Alameda,Surgical Site Infections (SSI),"Hysterectomy, vaginal",140000183,Eden Medical Center,Acute Care Hospital,"Community, 125-250 Beds",2,0,0.01,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Kidney surgery,140000183,Eden Medical Center,Acute Care Hospital,"Community, 125-250 Beds",6,0,0.02,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Knee prosthesis,140000183,Eden Medical Center,Acute Care Hospital,"Community, 125-250 Beds",143,0,0.42,0,0,8.8,Same,Yes,1.6,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Laminectomy,140000183,Eden Medical Center,Acute Care Hospital,"Community, 125-250 Beds",167,0,0.45,0,0,8.14,Same,Yes,0,¥ See Data Dictionary
2021,California,Alameda,Surgical Site Infections (SSI),Open reduction of fracture,140000183,Eden Medical Center,Acute Care Hospital,"Community, 125-250 Beds",196,1,1.66,0.6,0.03,2.98,Same,Yes,0.78,
2021,California,Alameda,Surgical Site Infections (SSI),Ovarian surgery,140000183,Eden Medical Center,Acute Care Hospital,"Community, 125-250 Beds",22,0,0.02,,,,,,,
2021,California,Alameda,Surgical Site Infections (SSI),Pacemaker surgery,140000183,Eden Medical Center,Acute Care Hospital,"Community, 125-250 Beds",24,0,0.04,,,,,,,
